ST Customer,Dispensary Name,Street Address,City,Zip Code,County,BLS Region,License Number
Curaleaf,Ash Ivy - Benton,9 N Rend Lake Plz,Benton,62812,Franklin,South Illinois Nonmetropolitan,284000349
Curaleaf,Key Cannabis - Carbondale,1010 E Main St,Carbondale,62901,Jackson,Carbondale-Marion,284000215
Curaleaf,Namaste Wellness - Hodgkins,6119 East Ave A,Hodgkins,60525,Cook,Chicago-Naperville-Elgin,284000279
Curaleaf,Noxx - East Peoria,300 S Main St,East Peoria,61611,Tazewell,Peoria,284000209
Curaleaf,Terrabis - Plainfield,16020 S Route 59,Plainfield,60586,Will,Chicago-Naperville-Elgin,284000286
Curaleaf,The Dispensary - Champaign,1826 Glenn Park Dr,Champaign,61821,Champaign,Champaign-Urbana,284000216
Curaleaf,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Curaleaf,Zen Leaf - Aurora,740 IL Rte 59,Aurora,60504,DuPage,Chicago-Naperville-Elgin,284000068
Revolution,Terrace - Milan,800 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,284000176
Revolution,Terrace - Moline,2727 Avenue of the Cities,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000175
Revolution,Grasshopper Club - South Loop,58 E Roosevelt Rd Fl 1,Chicago,60605,Cook,Chicago-Naperville-Elgin,284000188
Revolution,NuEra - East Peoria,504 Riverside Dr,East Peoria,61611,Tazewell,Peoria,280000036
Curaleaf,Bisa Lina - Carol Stream,720 E North Ave,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000318
Curaleaf,Dispensary 33 - Clark,5001 N Clark St,Chicago,60640,Cook,Chicago-Naperville-Elgin,280000012
Curaleaf,EarthMed - Addison,852 S Westgate St,Addison,60101,DuPage,Chicago-Naperville-Elgin,280000005
Curaleaf,Earthmed - McHenry,1711 N Richmond Rd.,McHenry,60051,McHenry,Chicago-Naperville-Elgin,284000144
Curaleaf,Earthmed - Rosemont,10441 E. Touhy Ave.,Rosemont,60018,Cook,Chicago-Naperville-Elgin,284000082
Curaleaf,Lux Leaf - Matteson,5539 Miller Circle Dr,Matteson,60443,Cook,Chicago-Naperville-Elgin,284000296
Curaleaf,Planet 13 - Waukegan,4000 Northpoint Blvd,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000162
Curaleaf,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Curaleaf,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Curaleaf,Terrabis - Plainfield,16020 S Route 59,Plainfield,60586,Will,Chicago-Naperville-Elgin,284000286
Curaleaf,Terrabis - Woodstock,601 S Eastwood Dr,Woodstock,60098,McHenry,Chicago-Naperville-Elgin,284000315
Curaleaf,Terrace - Alton,1400 E Broadway,Alton,62002,Madison,"St. Louis, MO",284000258
Curaleaf,Zen Leaf - Pilsen,1301 S Western Ave,Chicago,60608,Cook,Chicago-Naperville-Elgin,280000051
KANHA,Bisa Lina - Carol Stream,720 E North Ave,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000318
KANHA,Dispensary 33 - Fulton Market,1152 W. Randolph,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000073
KANHA,Grasshopper Club - Logan Square,2551 N. Milwaukee Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000187
KANHA,Snap Canna - Elk Grove Vilage,840 E. Higgins Rd.,Elk Grove Village,60007,Cook,Chicago-Naperville-Elgin,284000222
KANHA,Spark'd - South Loop,2114 S Wabash Ave,Chicago,60616,Cook,Chicago-Naperville-Elgin,284000192
KANHA,Spark'd - Wicker Park,1212 N Ashland Ave,Chicago,60622,Cook,Chicago-Naperville-Elgin,284000193
Revolution,Aroma Hill - Hoffman Estates,1237 North Barrington Road,Hoffman Estates,60169,Cook,Chicago-Naperville-Elgin,284000287
Revolution,Bloom Wellness - Hometown,4140 Southwest Hwy,Hometown,60456,Cook,Chicago-Naperville-Elgin,284000335
Revolution,Bloom Wellness - Normal,1730 Bradford Ln Ste 185,Normal,61761,McLean,Bloomington,284000325
Revolution,Bloom Wellness - Quincy (4440),4440 Broadway St Ste 1,Quincy,62305,Adams,West Central Illinois Nonmetropolitan,284000004
Revolution,Bloom Wellness - Quincy (4440),4440 Broadway St Ste 1,Quincy,62305,Adams,West Central Illinois Nonmetropolitan,284000004
Revolution,Nirvana - Chicago,2301 W Lawrence Ave,Chicago,60625,Cook,Chicago-Naperville-Elgin,284000252
Revolution,Nirvana - Lake Zurich,676 S Rand Rd,Zake Zurich,60047,Lake,Chicago-Naperville-Elgin,284000251
Revolution,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Revolution,Nirvana - Palatine,333 East Lake Cook Rd,Palatine,60074,Cook,Chicago-Naperville-Elgin,284000250
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Six Labs,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Sol Canna,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
